meter_id,locality,feeder_id,category,lat,lon,flag_status,confidence_score,anomaly_type,explanation_text,shap_top_feature_1,shap_top_feature_2,shap_top_feature_3,days_anomalous,personal_baseline_kwh,peer_baseline_kwh,deviation_pct
MET_447,Rajajinagar,F09,Residential,12.989866445490982,77.55445432449193,NORMAL,0,NORMAL,Meter MET_447 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.4155708369372302,0.4155708369372302,0.0
MET_448,Rajajinagar,F09,Commercial,12.99025301467671,77.55849735844217,NORMAL,0,NORMAL,Meter MET_448 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Rajajinagar Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,40,0.5518929948596717,0.5518929948596717,0.0
MET_449,Rajajinagar,F09,Industrial,12.988795930777275,77.55085072816209,NORMAL,60,NORMAL,Meter MET_449 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Rajajinagar Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,24,1.4416525837362697,1.4416525837362697,0.0
MET_450,Rajajinagar,F09,Residential,12.993415502154082,77.5481574317203,NORMAL,0,NORMAL,Meter MET_450 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Rajajinagar Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.4157248346828055,0.4157248346828055,0.0
MET_451,BTM Layout,F10,Commercial,12.91815876682128,77.6104102127349,NORMAL,60,NORMAL,Meter MET_451 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,51,0.5521747899887759,0.5521747899887759,0.0
MET_452,BTM Layout,F10,Residential,12.916010230040328,77.6163531044286,NORMAL,0,NORMAL,Meter MET_452 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,14,0.41568589377532467,0.4156858937753247,-1.3354109933126864e-14
MET_453,BTM Layout,F10,Residential,12.914111170218822,77.61824119268209,NORMAL,0,NORMAL,Meter MET_453 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.41575311679121896,0.41575311679121896,0.0
MET_454,BTM Layout,F10,Commercial,12.915698274203088,77.60489193422012,NORMAL,60,NORMAL,Meter MET_454 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,38,0.5520815508361065,0.5520815508361065,0.0
MET_455,BTM Layout,F10,Residential,12.91687967832398,77.60569501919872,NORMAL,0,NORMAL,Meter MET_455 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.41596814008395006,0.4159681400839501,-1.334504878668223e-14
MET_456,BTM Layout,F10,Industrial,12.913592976608747,77.61158813320006,NORMAL,60,NORMAL,Meter MET_456 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in BTM Layout Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,1.439952714739697,1.439952714739697,0.0
MET_457,BTM Layout,F10,Commercial,12.9188223283546,77.60751132919899,NORMAL,60,NORMAL,Meter MET_457 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,32,0.5517701199994983,0.5517701199994983,0.0
MET_458,BTM Layout,F10,Residential,12.920549620580186,77.61463003103208,NORMAL,0,NORMAL,Meter MET_458 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.4155570804688144,0.4155570804688144,0.0
MET_459,BTM Layout,F10,Residential,12.922345207026254,77.6121176536285,NORMAL,0,NORMAL,Meter MET_459 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,16,0.41521475357861554,0.41521475357861554,0.0
MET_460,BTM Layout,F10,Commercial,12.922053714848344,77.60247680628811,NORMAL,60,NORMAL,Meter MET_460 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,46,0.5517610957286248,0.5517610957286249,-2.0121444466088317e-14
MET_461,BTM Layout,F10,Residential,12.915328373805488,77.6065319789747,NORMAL,0,NORMAL,Meter MET_461 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.4157068260998908,0.4157068260998908,0.0
MET_462,BTM Layout,F10,Residential,12.91707690344451,77.60771420312321,NORMAL,0,NORMAL,Meter MET_462 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,30,0.41566609268832444,0.4156660926883245,-1.335474608290489e-14
MET_463,BTM Layout,F10,Industrial,12.9159353686322,77.61752869952082,NORMAL,60,NORMAL,Meter MET_463 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in BTM Layout Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,22,1.4414005359353839,1.4414005359353839,0.0
MET_464,BTM Layout,F10,Residential,12.91592112081432,77.61165516926876,NORMAL,0,NORMAL,Meter MET_464 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,20,0.41560782457946577,0.4156078245794657,1.3356618414830613e-14
MET_465,BTM Layout,F10,Residential,12.915670922680304,77.61030285315182,NORMAL,60,NORMAL,Meter MET_465 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.4152186615901132,0.41521866159011317,1.3369136882883206e-14
MET_466,BTM Layout,F10,Commercial,12.916624066721743,77.6117932962639,NORMAL,60,NORMAL,Meter MET_466 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,48,0.5519214499268197,0.5519214499268197,0.0
MET_467,BTM Layout,F10,Residential,12.92126123014219,77.61658957599042,NORMAL,0,NORMAL,Meter MET_467 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.41580024158907,0.41580024158907,0.0
MET_468,BTM Layout,F10,Residential,12.917838480327635,77.61235818754415,NORMAL,60,NORMAL,Meter MET_468 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.4162468420593321,0.4162468420593321,0.0
MET_469,BTM Layout,F10,Commercial,12.91199654196326,77.60964849303033,NORMAL,60,NORMAL,Meter MET_469 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,48,0.5517344652583507,0.5517344652583507,0.0
MET_470,BTM Layout,F10,Industrial,12.920361157859537,77.61346387455367,NORMAL,60,NORMAL,Meter MET_470 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in BTM Layout Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,1.4399712126514208,1.4399712126514208,0.0
MET_471,BTM Layout,F10,Residential,12.91744643893118,77.61354557583827,NORMAL,0,NORMAL,Meter MET_471 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,15,0.4157378733205627,0.41573787332056267,1.3352440273935515e-14
MET_472,BTM Layout,F10,Commercial,12.918563066835976,77.61480122503303,NORMAL,60,NORMAL,Meter MET_472 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,46,0.5514782468749685,0.5514782468749685,0.0
MET_473,BTM Layout,F10,Residential,12.917757436627827,77.60857720673772,NORMAL,60,NORMAL,Meter MET_473 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,29,0.4154173035961661,0.4154173035961661,0.0
MET_474,BTM Layout,F10,Residential,12.917943365027734,77.59827762249658,NORMAL,60,NORMAL,Meter MET_474 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,17,0.4159090064331863,0.4159090064331863,0.0
MET_475,BTM Layout,F10,Commercial,12.918131542945542,77.59540634869914,NORMAL,60,NORMAL,Meter MET_475 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,45,0.5511841523753912,0.5511841523753913,-2.0142506272005882e-14
MET_476,BTM Layout,F10,Residential,12.90970614637038,77.61180707440376,NORMAL,0,NORMAL,Meter MET_476 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4155568518288638,0.4155568518288638,0.0
MET_477,BTM Layout,F10,Industrial,12.918510117349069,77.60535028487944,FLAGGED,100,THEFT,Meter MET_477 flagged: stages IF/peer/feeder = 1/1/0. Personal baseline ~1.26 kWh/interval vs peer cluster ~1.26 in BTM Layout Industrial.,consumption_kwh,rolling_std_7d,rolling_mean_24h,23,1.2588881433658858,1.2588881433658858,0.0
MET_478,BTM Layout,F10,Commercial,12.913751591832485,77.61548216395445,NORMAL,60,NORMAL,Meter MET_478 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,34,0.5517130164180171,0.5517130164180171,0.0
MET_479,BTM Layout,F10,Residential,12.91466387947371,77.6189716812496,NORMAL,0,NORMAL,Meter MET_479 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.41583557916841785,0.4158355791684179,-1.3349302948600078e-14
MET_480,BTM Layout,F10,Residential,12.916592320587297,77.61163214470753,NORMAL,60,NORMAL,Meter MET_480 flagged: stages IF/peer/feeder = 0/1/0. Personal baseline ~1.25 kWh/interval vs peer cluster ~1.25 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,35,1.2466132145347577,1.246613214534758,-1.7811828266869402e-14
MET_481,BTM Layout,F10,Commercial,12.923067497593996,77.61052410846477,NORMAL,60,NORMAL,Meter MET_481 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,38,0.5517906169327009,0.551790616932701,-2.0120367954001736e-14
MET_482,BTM Layout,F10,Residential,12.912590624077238,77.60956109019322,NORMAL,0,NORMAL,Meter MET_482 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.41504956406412247,0.4150495640641224,1.3374583673260219e-14
MET_483,BTM Layout,F10,Residential,12.91645755705524,77.6045410333912,NORMAL,0,NORMAL,Meter MET_483 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,16,0.41592218728244296,0.41592218728244296,0.0
MET_484,BTM Layout,F10,Industrial,12.915576671714636,77.607031231624,NORMAL,60,NORMAL,Meter MET_484 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in BTM Layout Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,24,1.44134278970731,1.4413427897073101,-1.540539880663096e-14
MET_485,BTM Layout,F10,Residential,12.92029743102875,77.61013844749674,NORMAL,0,NORMAL,Meter MET_485 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,33,0.4161128418753276,0.4161128418753276,0.0
MET_486,BTM Layout,F10,Residential,12.915468817003411,77.60957527227751,NORMAL,0,NORMAL,Meter MET_486 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.4155056138194902,0.41550561381949014,1.3359904026561184e-14
MET_487,BTM Layout,F10,Commercial,12.917492488073623,77.61246725679875,FLAGGED,100,THEFT,Meter MET_487 flagged: stages IF/peer/feeder = 1/1/0. Personal baseline ~0.43 kWh/interval vs peer cluster ~0.43 in BTM Layout Commercial.,rolling_mean_24h,rolling_std_7d,consumption_kwh,29,0.42777139251078294,0.42777139251078294,0.0
MET_488,BTM Layout,F10,Residential,12.912601151085322,77.60583364946952,NORMAL,0,NORMAL,Meter MET_488 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,29,0.41567289282352354,0.4156728928235235,1.3354527608040448e-14
MET_489,BTM Layout,F10,Residential,12.92101871686161,77.60835065251118,NORMAL,0,NORMAL,Meter MET_489 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.4156791114796465,0.41567911147964653,-1.335432782120347e-14
MET_490,BTM Layout,F10,Commercial,12.910932631629612,77.61177525083754,NORMAL,60,NORMAL,Meter MET_490 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5519999126841154,0.5519999126841154,0.0
MET_491,BTM Layout,F10,Industrial,12.918453479224132,77.60387713897097,NORMAL,60,NORMAL,Meter MET_491 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in BTM Layout Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,31,1.4401553070886715,1.4401553070886715,0.0
MET_492,BTM Layout,F10,Residential,12.917517926861857,77.61294233236971,NORMAL,0,NORMAL,Meter MET_492 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,17,0.41584557092663754,0.41584557092663754,0.0
MET_493,BTM Layout,F10,Commercial,12.918097545806823,77.61252792593504,NORMAL,60,NORMAL,Meter MET_493 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,34,0.551418425075943,0.551418425075943,0.0
MET_494,BTM Layout,F10,Residential,12.910982923607635,77.61132416061999,NORMAL,0,NORMAL,Meter MET_494 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4156242089651339,0.4156242089651339,0.0
MET_495,BTM Layout,F10,Residential,12.91538952096212,77.6080688393651,NORMAL,0,NORMAL,Meter MET_495 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.4158476328445871,0.4158476328445871,0.0
MET_496,BTM Layout,F10,Commercial,12.92008222243768,77.6159170980427,NORMAL,60,NORMAL,Meter MET_496 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,31,0.5518219356914813,0.5518219356914813,0.0
MET_497,BTM Layout,F10,Residential,12.9237774802184,77.61525923148602,NORMAL,0,NORMAL,Meter MET_497 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.41575781168134013,0.41575781168134013,0.0
MET_498,BTM Layout,F10,Industrial,12.91616106327348,77.6114108806521,NORMAL,60,NORMAL,Meter MET_498 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in BTM Layout Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,24,1.4412323038315047,1.4412323038315045,1.5406579795271553e-14
MET_499,BTM Layout,F10,Commercial,12.919667291487135,77.6104847117972,NORMAL,60,NORMAL,Meter MET_499 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in BTM Layout Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.5517500652817812,0.5517500652817812,0.0
MET_500,BTM Layout,F10,Residential,12.917123056751649,77.6132950125275,NORMAL,0,NORMAL,Meter MET_500 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in BTM Layout Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.4155320679724535,0.41553206797245357,-1.3359053490653282e-14
